Levy,Engine volume,Mileage,Cylinders,Airbags
1017.0,2.0,73842.0,4.0,12
879.0,3.3,0.0,4.0,6
867.0,2.206403584851113,150000.0,4.0,12
879.0,2.0,156192.0,4.0,12
697.0,2.206403584851113,65000.0,4.0,12
893.0,2.206403584851113,78000.0,4.0,10
586.0,1.8,189853.0,4.0,4
879.0,1.8,250000.0,4.0,3
879.0,2.8,271000.0,4.0,1
640.0,2.0,90000.0,4.0,4
687.0,1.6,140000.0,4.0,4
639.0,2.0,58899.0,4.0,12
585.0,1.8,140000.0,4.0,6
879.0,1.3,200000.0,4.0,4
879.0,3.5,244731.0,4.0,12
879.0,3.5,102000.0,4.0,12
879.0,2.206403584851113,171200.0,4.0,0
879.0,2.0,121000.0,4.0,4
879.0,1.5,200211.0,4.0,8
879.0,1.5,91000.0,4.0,4
642.0,2.0,203100.0,4.0,4
879.0,2.206403584851113,187000.0,4.0,8
879.0,2.206403584851113,0.0,4.0,4
891.0,2.0,246839.0,4.0,4
879.0,2.0,200000.0,4.0,0
640.0,2.0,121000.0,4.0,4
917.0,3.0,140632.0,4.0,12
1053.0,3.5,67232.0,4.0,12
779.0,2.5,98000.0,4.0,10
879.0,2.0,123622.0,4.0,12
879.0,3.0,77333.0,4.0,12
879.0,2.0,61000.0,4.0,8
1031.0,1.2,129000.0,4.0,4
761.0,1.8,160000.0,4.0,6
879.0,2.0,106000.0,4.0,8
879.0,1.5,92000.0,4.0,2
879.0,2.5,63618.0,4.0,12
879.0,2.0,57438.0,4.0,4
765.0,2.0,96360.0,4.0,12
641.0,2.0,38235.0,4.0,4
627.0,2.0,31115.0,4.0,4
879.0,2.5,0.0,4.0,8
765.0,2.0,48000.0,4.0,4
836.0,2.0,233503.0,4.0,4
583.0,1.6,141881.0,4.0,4
879.0,1.4,150000.0,4.0,8
879.0,2.206403584851113,130000.0,4.0,0
707.0,2.0,121168.0,4.0,4
879.0,1.5,102000.0,4.0,8
879.0,1.8,123498.0,4.0,12
879.0,1.8,112000.0,4.0,12
879.0,2.5,1000.0,4.0,6
879.0,3.5,25275.0,4.0,12
879.0,1.3,113000.0,4.0,8
642.0,2.0,251018.0,4.0,4
986.0,2.4,227576.0,4.0,12
879.0,1.6,92800.0,4.0,6
765.0,2.0,110000.0,4.0,4
879.0,2.206403584851113,0.0,4.0,4
585.0,1.8,206400.0,4.0,6
879.0,2.5,48400.0,4.0,4
879.0,2.0,128000.0,4.0,6
707.0,2.0,159000.0,4.0,4
879.0,1.8,98000.0,4.0,8
879.0,2.206403584851113,290000.0,4.0,12
707.0,2.0,287021.0,4.0,0
880.0,1.6,24998.0,4.0,4
879.0,2.206403584851113,270000.0,4.0,6
879.0,1.5,111000.0,4.0,6
879.0,2.5,292800.0,4.0,0
879.0,2.206403584851113,96287.0,4.0,12
879.0,2.5,165000.0,4.0,6
879.0,2.0,240000.0,4.0,10
640.0,2.0,51245.0,4.0,4
879.0,2.4,19000.0,4.0,8
879.0,3.5,170333.0,4.0,10
707.0,2.0,131900.0,4.0,4
781.0,2.5,141550.0,4.0,12
879.0,3.0,199000.0,4.0,6
879.0,2.0,205000.0,4.0,5
879.0,1.3,113581.0,4.0,4
879.0,2.206403584851113,290000.0,4.0,2
988.0,1.5,160000.0,4.0,8
639.0,2.0,121000.0,4.0,4
879.0,2.206403584851113,140160.0,4.0,12
707.0,2.0,201494.0,4.0,4
879.0,2.0,185600.0,4.0,6
810.0,1.8,113365.0,4.0,12
836.0,2.0,160118.0,4.0,4
1017.0,2.0,121000.0,4.0,4
879.0,2.0,107200.0,4.0,0
784.0,1.5,36340.0,4.0,4
779.0,2.5,155672.0,4.0,12
879.0,2.5,68011.0,4.0,0
879.0,2.4,88000.0,4.0,8
879.0,1.8,500.0,4.0,0
879.0,2.206403584851113,59700.0,4.0,7
879.0,2.0,230000.0,4.0,6
779.0,2.5,23184.0,4.0,12
879.0,2.206403584851113,197000.0,4.0,0
836.0,2.0,63383.0,4.0,4
879.0,1.8,60000.0,4.0,6
781.0,2.5,171107.0,4.0,0
751.0,2.4,128000.0,4.0,12
879.0,3.5,223000.0,4.0,0
879.0,2.5,116800.0,4.0,12
879.0,1.6,83294.0,4.0,0
879.0,1.6,0.0,4.0,0
879.0,2.0,62558.0,4.0,4
585.0,2.206403584851113,47000.0,4.0,10
879.0,2.0,180000.0,4.0,4
879.0,3.0,226000.0,4.0,10
879.0,1.8,250000.0,4.0,2
879.0,1.8,96549.0,4.0,12
879.0,1.4,288778.0,4.0,12
879.0,2.206403584851113,107000.0,4.0,6
879.0,2.5,11000.0,4.0,12
879.0,2.206403584851113,242000.0,4.0,2
1017.0,2.0,0.0,4.0,12
583.0,1.6,150000.0,4.0,4
900.0,2.4,55000.0,4.0,12
1017.0,2.0,30008.0,4.0,4
879.0,2.5,230000.0,4.0,0
879.0,2.0,273421.0,4.0,4
879.0,1.5,167158.0,4.0,0
781.0,2.5,118000.0,4.0,12
879.0,2.0,196800.0,4.0,12
879.0,3.0,81270.0,4.0,12
915.0,3.0,50000.0,4.0,12
934.0,2.5,124403.0,4.0,12
585.0,1.8,129000.0,4.0,8
879.0,2.0,104000.0,4.0,4
810.0,1.8,39728.0,4.0,8
879.0,1.0,141000.0,4.0,4
1055.0,3.5,144000.0,4.0,12
836.0,2.0,136275.0,4.0,4
879.0,3.5,110947.0,4.0,12
1018.0,2.206403584851113,137600.0,4.0,0
879.0,2.0,151000.0,4.0,2
730.0,1.6,37045.0,4.0,4
707.0,2.0,79084.0,4.0,4
642.0,2.0,156743.0,4.0,4
584.0,1.8,147349.0,4.0,12
1032.0,1.2,144000.0,4.0,8
584.0,1.8,97000.0,4.0,0
779.0,2.5,289600.0,4.0,8
639.0,2.0,78000.0,4.0,12
879.0,3.5,49425.0,4.0,6
879.0,2.4,60000.0,4.0,12
879.0,3.5,12000.0,4.0,12
879.0,2.2,0.0,4.0,4
879.0,2.5,205502.0,4.0,4
879.0,3.0,86189.0,4.0,0
650.0,1.4,105941.0,4.0,0
900.0,2.4,84130.0,4.0,12
879.0,2.8,130000.0,4.0,6
879.0,2.0,254680.0,4.0,4
879.0,1.3,25000.0,4.0,0
879.0,2.206403584851113,280000.0,4.0,4
879.0,2.0,137328.0,4.0,0
879.0,3.2,245000.0,4.0,8
836.0,2.0,40845.0,4.0,4
879.0,1.0,16515.0,4.0,0
879.0,2.206403584851113,215423.0,4.0,4
879.0,2.3,200000.0,4.0,5
765.0,2.0,121000.0,4.0,4
879.0,2.206403584851113,156800.0,4.0,12
1053.0,3.5,135200.0,4.0,12
1017.0,2.0,7978.0,4.0,4
836.0,2.0,182000.0,4.0,4
879.0,1.6,170000.0,4.0,8
584.0,1.8,87000.0,4.0,8
980.0,1.8,37878.0,4.0,12
879.0,1.5,59200.0,4.0,6
879.0,2.206403584851113,121000.0,4.0,7
879.0,2.4,100000.0,4.0,8
781.0,2.5,105000.0,4.0,8
879.0,1.8,95000.0,4.0,6
879.0,1.5,148901.0,4.0,2
879.0,2.206403584851113,84000.0,4.0,12
1053.0,3.5,0.0,4.0,12
765.0,2.0,90621.0,4.0,4
879.0,2.206403584851113,170451.0,4.0,12
879.0,2.206403584851113,111205.0,4.0,8
879.0,2.5,108195.0,4.0,12
707.0,2.0,85600.0,4.0,4
879.0,2.0,234000.0,4.0,6
879.0,2.0,0.0,4.0,12
879.0,2.206403584851113,144000.0,4.0,10
831.0,1.6,82000.0,4.0,4
879.0,2.5,58000.0,4.0,12
879.0,1.5,69650.0,4.0,4
879.0,1.6,112843.0,4.0,4
879.0,2.4,261000.0,4.0,0
1017.0,2.206403584851113,31000.0,4.0,12
639.0,2.0,212762.0,4.0,4
879.0,1.5,111000.0,4.0,4
879.0,2.5,100000.0,4.0,2
879.0,2.5,140000.0,4.0,4
879.0,2.206403584851113,200000.0,4.0,12
779.0,2.5,0.0,4.0,12
879.0,2.7,128000.0,4.0,8
879.0,1.4,300000.0,4.0,2
879.0,2.0,59083.0,4.0,12
640.0,2.0,43330.0,4.0,4
879.0,2.0,160000.0,4.0,2
1036.0,2.206403584851113,38415.0,4.0,12
879.0,1.8,125000.0,4.0,10
642.0,2.0,172125.0,4.0,4
836.0,2.0,173177.0,4.0,4
879.0,2.206403584851113,148000.0,4.0,12
1017.0,2.0,204067.0,4.0,4
879.0,2.7,305000.0,4.0,12
879.0,3.5,0.0,4.0,0
879.0,1.3,0.0,4.0,4
638.0,2.0,57248.0,4.0,4
879.0,1.6,83897.0,4.0,4
879.0,2.206403584851113,213990.0,4.0,2
879.0,1.5,62000.0,4.0,4
639.0,2.0,235285.0,4.0,4
965.0,2.0,74830.0,4.0,4
658.0,1.3,192000.0,4.0,12
639.0,2.0,330659.0,4.0,4
879.0,3.0,19900.0,4.0,6
658.0,1.3,142526.0,4.0,8
879.0,2.206403584851113,135000.0,4.0,4
879.0,3.0,179100.0,4.0,8
765.0,2.0,51236.0,4.0,4
781.0,2.5,208000.0,4.0,12
879.0,1.5,127789.0,4.0,12
761.0,1.8,120000.0,4.0,10
879.0,2.4,121000.0,4.0,12
879.0,2.0,149434.0,4.0,12
583.0,1.6,175237.0,4.0,4
879.0,1.8,131000.0,4.0,8
879.0,2.0,42078.0,4.0,12
879.0,3.2,121000.0,4.0,6
879.0,3.5,187000.0,4.0,8
879.0,1.8,75000.0,4.0,12
879.0,2.5,21328.0,4.0,12
765.0,2.0,87074.0,4.0,4
761.0,1.8,555.0,4.0,0
879.0,2.0,170000.0,4.0,2
879.0,1.8,0.0,4.0,0
640.0,2.0,36458.0,4.0,4
879.0,2.206403584851113,169000.0,4.0,4
687.0,1.6,62741.0,4.0,4
879.0,1.8,140000.0,4.0,0
765.0,2.0,142655.0,4.0,4
707.0,2.206403584851113,144000.0,4.0,12
1017.0,2.0,101633.0,4.0,4
790.0,2.206403584851113,174582.0,4.0,8
707.0,2.0,185367.0,4.0,4
879.0,3.5,42802.0,4.0,12
792.0,1.4,157000.0,4.0,6
609.0,2.5,25955.0,4.0,12
879.0,1.6,195965.0,4.0,4
642.0,2.0,90000.0,4.0,4
879.0,2.2,0.0,4.0,0
629.0,1.6,114101.0,4.0,4
966.0,2.0,62227.0,4.0,4
636.0,2.0,43158.0,4.0,4
707.0,2.0,204632.0,4.0,4
879.0,3.0,249117.0,4.0,8
765.0,2.0,94638.0,4.0,4
1011.0,2.3,101000.0,4.0,4
879.0,1.8,7632.0,4.0,12
1055.0,3.5,186093.0,4.0,12
879.0,2.206403584851113,4500.0,4.0,12
777.0,2.5,61000.0,4.0,8
738.0,2.206403584851113,11700.0,4.0,6
879.0,1.5,160000.0,4.0,12
862.0,2.5,61861.0,4.0,4
781.0,2.5,150000.0,4.0,12
836.0,2.0,144918.0,4.0,4
879.0,2.0,180000.0,4.0,2
879.0,2.0,241000.0,4.0,2
879.0,1.8,60000.0,4.0,6
639.0,2.0,78083.0,4.0,4
810.0,2.206403584851113,45707.0,4.0,6
586.0,2.206403584851113,109000.0,4.0,12
645.0,1.8,158000.0,4.0,8
879.0,2.0,95000.0,4.0,4
640.0,2.0,87579.0,4.0,0
879.0,2.206403584851113,249000.0,4.0,0
638.0,2.0,33670.0,4.0,4
831.0,2.4,121000.0,4.0,12
1032.0,2.206403584851113,92000.0,4.0,2
879.0,1.8,196500.0,4.0,2
730.0,1.6,91060.0,4.0,4
879.0,2.0,260000.0,4.0,10
879.0,2.0,226000.0,4.0,10
879.0,2.0,200000.0,4.0,4
879.0,2.0,223578.0,4.0,12
777.0,2.206403584851113,65000.0,4.0,6
761.0,1.8,121000.0,4.0,12
879.0,3.5,0.0,4.0,12
879.0,2.0,121000.0,4.0,2
879.0,2.206403584851113,250000.0,4.0,2
879.0,2.0,83000.0,4.0,6
639.0,2.0,70139.0,4.0,12
584.0,1.8,105000.0,4.0,6
891.0,2.0,89089.0,4.0,4
879.0,1.8,260000.0,4.0,4
879.0,2.3,260800.0,4.0,10
879.0,2.0,12400.0,4.0,6
879.0,2.0,160000.0,4.0,2
879.0,1.5,130000.0,4.0,6
879.0,1.8,54400.0,4.0,16
730.0,1.6,90535.0,4.0,6
831.0,2.206403584851113,10457.0,4.0,8
879.0,2.5,75000.0,4.0,0
879.0,1.2,234758.0,4.0,2
879.0,1.3,95000.0,4.0,0
879.0,1.8,100000.0,4.0,0
879.0,1.8,200000.0,4.0,8
891.0,2.0,65271.0,4.0,8
742.0,1.3,189000.0,4.0,0
879.0,1.5,142000.0,4.0,10
642.0,2.206403584851113,116000.0,4.0,8
879.0,2.5,254000.0,4.0,0
583.0,1.6,134957.0,4.0,4
879.0,2.206403584851113,151000.0,4.0,8
879.0,1.8,100000.0,4.0,16
765.0,2.0,100492.0,4.0,4
879.0,2.206403584851113,89775.0,4.0,2
761.0,1.8,190000.0,4.0,8
831.0,1.6,60660.0,4.0,4
879.0,2.3,185000.0,4.0,2
879.0,1.5,222061.0,4.0,4
836.0,2.0,145000.0,4.0,4
691.0,1.3,100940.0,4.0,4
586.0,1.8,114776.0,4.0,12
891.0,2.0,38804.0,4.0,4
879.0,2.0,15000.0,4.0,12
879.0,1.5,107000.0,4.0,9
697.0,1.8,77000.0,4.0,16
879.0,2.0,93081.0,4.0,0
879.0,2.0,97500.0,4.0,2
879.0,1.3,157000.0,4.0,2
584.0,1.8,102000.0,4.0,12
836.0,2.0,112484.0,4.0,4
879.0,2.4,12000.0,4.0,12
879.0,1.5,118232.0,4.0,12
879.0,1.5,156000.0,4.0,6
879.0,2.5,0.0,4.0,12
879.0,2.0,0.0,4.0,12
879.0,2.0,50000.0,4.0,10
879.0,1.6,220000.0,4.0,2
746.0,1.5,124839.0,4.0,6
879.0,1.5,34465.0,4.0,4
645.0,1.8,246480.0,4.0,12
879.0,2.206403584851113,89161.0,4.0,12
879.0,1.5,121000.0,4.0,5
765.0,2.0,70829.0,4.0,12
781.0,2.5,214098.0,4.0,0
879.0,1.6,80819.0,4.0,4
879.0,1.6,153600.0,4.0,8
879.0,2.5,90000.0,4.0,4
843.0,1.5,135000.0,4.0,12
642.0,2.0,341928.0,4.0,4
879.0,1.1,218000.0,4.0,4
879.0,2.4,112000.0,4.0,8
879.0,3.0,190000.0,4.0,12
879.0,1.3,170000.0,4.0,0
879.0,1.5,88000.0,4.0,2
584.0,1.8,111149.0,4.0,12
707.0,2.0,104958.0,4.0,4
934.0,2.5,127027.0,4.0,4
879.0,2.206403584851113,107000.0,4.0,4
879.0,2.4,30000.0,4.0,0
1017.0,2.0,70795.0,4.0,12
879.0,2.0,58000.0,4.0,8
879.0,2.206403584851113,121000.0,4.0,8
879.0,2.4,128000.0,4.0,8
645.0,1.8,320064.0,4.0,12
879.0,1.5,109000.0,4.0,2
879.0,2.206403584851113,180000.0,4.0,8
879.0,2.0,142669.0,4.0,4
879.0,2.206403584851113,5000.0,4.0,4
879.0,2.206403584851113,230000.0,4.0,2
986.0,2.4,84918.0,4.0,4
640.0,2.0,91000.0,4.0,8
879.0,0.9,64525.0,4.0,0
879.0,2.0,206000.0,4.0,4
765.0,2.0,111589.0,4.0,4
738.0,2.206403584851113,26954.0,4.0,8
658.0,2.206403584851113,181179.0,4.0,10
765.0,2.0,100069.0,4.0,4
765.0,2.0,49253.0,4.0,4
879.0,2.206403584851113,250000.0,4.0,2
879.0,1.5,157500.0,4.0,7
879.0,2.4,192785.0,4.0,2
1058.0,3.5,132826.0,4.0,12
900.0,2.4,65000.0,4.0,12
879.0,2.206403584851113,125000.0,4.0,12
879.0,2.0,250000.0,4.0,0
640.0,2.0,75656.0,4.0,0
879.0,2.206403584851113,111111.0,4.0,12
879.0,2.206403584851113,187000.0,4.0,8
879.0,1.8,1810.0,4.0,8
879.0,1.6,61018.0,4.0,0
640.0,2.0,232000.0,4.0,12
843.0,1.5,165000.0,4.0,12
629.0,1.6,38914.0,4.0,4
879.0,2.206403584851113,28460.0,4.0,8
640.0,2.0,152739.0,4.0,4
879.0,1.5,111111.0,4.0,0
879.0,2.0,199000.0,4.0,9
642.0,2.206403584851113,142400.0,4.0,11
879.0,1.5,102379.0,4.0,12
879.0,2.0,147000.0,4.0,2
562.0,2.206403584851113,20800.0,4.0,6
879.0,3.5,130000.0,4.0,12
879.0,2.206403584851113,300000.0,4.0,4
879.0,1.7,200000.0,4.0,2
583.0,1.6,104860.0,4.0,4
879.0,2.0,186282.0,4.0,12
879.0,2.0,92483.0,4.0,12
891.0,2.0,67200.0,4.0,8
879.0,3.0,185000.0,4.0,10
879.0,1.8,107200.0,4.0,16
639.0,2.0,99807.0,4.0,4
900.0,2.4,66000.0,4.0,12
879.0,2.206403584851113,184000.0,4.0,8
915.0,2.206403584851113,103000.0,4.0,12
879.0,3.0,204461.0,4.0,0
879.0,3.0,121121.0,4.0,10
663.0,1.7,20796.0,4.0,4
934.0,2.5,71104.0,4.0,6
833.0,2.2,69010.0,4.0,4
879.0,2.206403584851113,151245.0,4.0,6
893.0,1.6,134592.0,4.0,4
738.0,1.4,35314.0,4.0,12
562.0,2.206403584851113,60800.0,4.0,12
879.0,2.206403584851113,261086.0,4.0,12
891.0,2.0,284490.0,4.0,4
879.0,2.206403584851113,290000.0,4.0,10
879.0,2.0,67680.0,4.0,12
879.0,2.206403584851113,70000.0,4.0,12
879.0,3.2,200000.0,4.0,2
879.0,2.206403584851113,0.0,4.0,2
640.0,2.0,174400.0,4.0,6
707.0,2.0,57857.0,4.0,4
879.0,2.3,200000.0,4.0,12
879.0,2.0,229334.0,4.0,0
586.0,1.8,74000.0,4.0,8
753.0,2.4,147000.0,4.0,12
879.0,2.206403584851113,100000.0,4.0,12
879.0,1.4,247586.0,4.0,2
639.0,2.0,180224.0,4.0,4
879.0,3.5,126110.0,4.0,12
1076.0,2.0,21844.0,4.0,4
879.0,3.0,244800.0,4.0,6
879.0,1.6,220000.0,4.0,4
879.0,3.5,170000.0,4.0,12
879.0,1.5,208533.0,4.0,4
640.0,2.206403584851113,95000.0,4.0,12
879.0,1.6,100800.0,4.0,6
1017.0,2.0,5000.0,4.0,4
784.0,1.5,19217.0,4.0,4
836.0,2.0,209254.0,4.0,4
879.0,2.206403584851113,19200.0,4.0,0
879.0,3.0,100000.0,4.0,5
777.0,2.5,104686.0,4.0,10
900.0,2.4,40715.0,4.0,4
879.0,1.5,103017.0,4.0,4
781.0,2.5,84000.0,4.0,12
879.0,1.6,106724.0,4.0,4
879.0,1.8,198400.0,4.0,6
781.0,2.5,90000.0,4.0,0
915.0,3.0,230942.0,4.0,12
879.0,1.5,0.0,4.0,2
629.0,1.6,100247.0,4.0,4
879.0,1.5,113400.0,4.0,4
585.0,1.8,170922.0,4.0,12
586.0,1.8,259229.0,4.0,12
879.0,2.5,28800.0,4.0,16
1018.0,3.0,207544.0,4.0,12
879.0,2.0,81000.0,4.0,8
879.0,3.2,153000.0,4.0,10
879.0,1.3,198000.0,4.0,2
915.0,3.0,145474.0,4.0,12
694.0,2.2,120309.0,4.0,4
765.0,2.0,271695.0,4.0,4
879.0,2.9,2000.0,4.0,1
879.0,3.0,208000.0,4.0,2
891.0,2.0,121000.0,4.0,4
879.0,2.0,66790.0,4.0,4
879.0,2.0,0.0,4.0,12
879.0,1.8,100000.0,4.0,8
879.0,2.206403584851113,0.0,4.0,4
798.0,2.206403584851113,52000.0,4.0,12
687.0,1.6,112417.0,4.0,4
879.0,1.3,221000.0,4.0,2
751.0,2.4,146000.0,4.0,12
879.0,1.6,30000.0,4.0,3
879.0,2.206403584851113,11111.0,4.0,2
879.0,2.0,330000.0,4.0,0
879.0,1.8,98000.0,4.0,8
639.0,2.0,172137.0,4.0,4
642.0,2.0,111284.0,4.0,12
879.0,1.8,13000.0,4.0,4
879.0,2.206403584851113,0.0,4.0,2
893.0,2.206403584851113,250000.0,4.0,8
879.0,1.5,133000.0,4.0,4
761.0,1.8,239179.0,4.0,12
879.0,1.5,178000.0,4.0,4
879.0,3.0,155087.0,4.0,12
831.0,2.4,129776.0,4.0,4
586.0,1.8,204000.0,4.0,10
879.0,2.5,121000.0,4.0,8
879.0,2.0,0.0,4.0,8
1024.0,2.5,77102.0,4.0,4
880.0,1.6,22918.0,4.0,4
879.0,2.5,312000.0,4.0,6
879.0,1.2,127000.0,4.0,6
879.0,2.206403584851113,137000.0,4.0,8
879.0,1.5,170000.0,4.0,4
584.0,2.206403584851113,96000.0,4.0,4
879.0,2.206403584851113,102000.0,4.0,2
836.0,2.0,173856.0,4.0,4
879.0,1.3,145600.0,4.0,6
780.0,1.4,17600.0,4.0,12
1017.0,2.0,44995.0,4.0,0
779.0,2.5,51543.0,4.0,12
779.0,2.5,102000.0,4.0,10
765.0,2.0,51865.0,4.0,4
650.0,2.206403584851113,61760.0,4.0,10
879.0,1.8,98580.0,4.0,9
879.0,1.3,155000.0,4.0,4
879.0,2.5,178000.0,4.0,12
879.0,2.4,13000.0,4.0,2
879.0,1.5,99922.0,4.0,12
879.0,1.9,215000.0,4.0,6
879.0,2.5,43381.0,4.0,12
879.0,1.6,223849.0,4.0,4
879.0,2.5,28000.0,4.0,12
687.0,1.6,85576.0,4.0,4
862.0,2.5,72000.0,4.0,8
765.0,2.0,98162.0,4.0,12
879.0,2.0,150000.0,4.0,4
879.0,2.4,156800.0,4.0,8
879.0,2.0,22016.0,4.0,4
879.0,3.5,140600.0,4.0,12
697.0,1.8,115200.0,4.0,8
836.0,2.0,51227.0,4.0,4
562.0,1.4,64000.0,4.0,10
879.0,3.5,174000.0,4.0,6
879.0,1.5,31770.0,4.0,4
879.0,1.6,167915.0,4.0,12
994.0,1.8,184000.0,4.0,6
879.0,1.8,1000.0,4.0,0
1018.0,3.0,151099.0,4.0,12
879.0,1.2,89542.0,4.0,4
879.0,2.206403584851113,220000.0,4.0,8
751.0,2.4,89000.0,4.0,12
879.0,2.206403584851113,220000.0,4.0,6
879.0,1.4,121000.0,4.0,10
1017.0,2.0,15470.0,4.0,4
879.0,2.0,233600.0,4.0,6
586.0,1.8,0.0,4.0,12
879.0,2.0,150000.0,4.0,8
879.0,2.4,56000.0,4.0,8
879.0,2.0,80000.0,4.0,0
900.0,2.4,110000.0,4.0,10
879.0,1.5,65000.0,4.0,4
879.0,2.206403584851113,215000.0,4.0,0
879.0,3.5,88000.0,4.0,10
879.0,2.206403584851113,250000.0,4.0,4
879.0,1.8,110112.0,4.0,12
879.0,2.206403584851113,226000.0,4.0,6
879.0,2.206403584851113,45000.0,4.0,8
879.0,2.5,210000.0,4.0,6
879.0,1.8,280000.0,4.0,10
879.0,1.8,167000.0,4.0,4
879.0,2.2,8803.0,4.0,4
584.0,1.8,105000.0,4.0,6
879.0,2.0,888.0,4.0,2
779.0,2.5,164502.0,4.0,12
879.0,1.6,0.0,4.0,6
891.0,2.0,120923.0,4.0,4
629.0,1.6,74204.0,4.0,6
879.0,1.8,18000.0,4.0,12
879.0,2.5,105632.0,4.0,6
1055.0,3.5,192533.0,4.0,12
879.0,1.5,43000.0,4.0,8
880.0,1.6,45494.0,4.0,4
749.0,2.4,89600.0,4.0,12
891.0,2.0,33000.0,4.0,12
917.0,3.0,95403.0,4.0,4
781.0,2.5,82000.0,4.0,10
777.0,2.5,68200.0,4.0,6
879.0,2.5,240000.0,4.0,10
687.0,1.6,91500.0,4.0,4
879.0,3.0,169000.0,4.0,5
879.0,2.0,62187.0,4.0,12
879.0,1.8,115347.0,4.0,0
879.0,2.4,77000.0,4.0,8
879.0,2.0,204000.0,4.0,8
879.0,2.0,100747.0,4.0,0
879.0,2.0,256886.0,4.0,12
879.0,2.5,45535.0,4.0,4
879.0,1.8,136000.0,4.0,8
879.0,1.3,175000.0,4.0,4
843.0,2.206403584851113,17400.0,4.0,8
879.0,1.3,67000.0,4.0,4
879.0,2.206403584851113,74954.0,4.0,8
879.0,2.206403584851113,81600.0,4.0,12
879.0,2.206403584851113,200000.0,4.0,12
879.0,2.0,79578.0,4.0,12
879.0,1.8,180000.0,4.0,6
879.0,3.2,203000.0,4.0,12
697.0,1.8,31973.0,4.0,12
879.0,1.8,111111.0,4.0,4
862.0,2.5,242251.0,4.0,4
879.0,1.8,16000.0,4.0,6
753.0,2.4,201736.0,4.0,12
879.0,1.5,156000.0,4.0,6
879.0,2.0,0.0,4.0,2
879.0,2.206403584851113,122000.0,4.0,4
585.0,1.8,183419.0,4.0,12
1017.0,2.0,23229.0,4.0,4
831.0,1.6,50518.0,4.0,4
879.0,2.0,266000.0,4.0,0
879.0,2.4,141452.0,4.0,6
879.0,1.3,183546.0,4.0,3
879.0,2.7,17000.0,4.0,6
879.0,2.0,278000.0,4.0,5
879.0,2.5,143564.0,4.0,8
583.0,1.6,158000.0,4.0,4
1018.0,3.0,145000.0,4.0,6
781.0,2.5,217000.0,4.0,8
879.0,1.8,27000.0,4.0,12
879.0,1.5,145000.0,4.0,2
879.0,2.7,160584.0,4.0,4
919.0,2.206403584851113,118400.0,4.0,12
784.0,1.5,31000.0,4.0,4
781.0,2.5,126700.0,4.0,12
891.0,2.0,121121.0,4.0,4
879.0,2.4,220000.0,4.0,4
879.0,2.0,91648.0,4.0,12
879.0,2.5,160000.0,4.0,4
879.0,2.0,225000.0,4.0,12
639.0,2.0,66188.0,4.0,4
831.0,1.6,96088.0,4.0,12
879.0,2.0,3237.0,4.0,10
879.0,1.5,35624.0,4.0,4
891.0,2.0,291105.0,4.0,4
574.0,1.3,209000.0,4.0,0
585.0,2.206403584851113,67700.0,4.0,10
879.0,3.0,86189.0,4.0,0
879.0,1.8,97000.0,4.0,10
765.0,2.0,93304.0,4.0,0
879.0,1.4,130037.0,4.0,12
879.0,2.4,207000.0,4.0,4
879.0,2.8,121000.0,4.0,3
879.0,2.206403584851113,121000.0,4.0,2
879.0,2.206403584851113,93000.0,4.0,12
697.0,1.8,94561.0,4.0,6
879.0,2.8,111111.0,4.0,6
879.0,3.5,218197.0,4.0,6
879.0,2.5,225000.0,4.0,8
879.0,1.5,166845.0,4.0,4
879.0,1.6,150000.0,4.0,0
879.0,2.206403584851113,300000.0,4.0,8
879.0,2.206403584851113,150000.0,4.0,12
879.0,2.4,121000.0,4.0,6
879.0,2.0,175363.0,4.0,12
879.0,1.6,121000.0,4.0,6
891.0,2.0,163401.0,4.0,4
879.0,1.8,82000.0,4.0,6
879.0,3.5,31000.0,4.0,12
891.0,2.0,44000.0,4.0,6
879.0,2.0,107109.0,4.0,12
836.0,2.0,89043.0,4.0,4
879.0,2.0,27700.0,4.0,12
760.0,1.8,50221.0,4.0,4
790.0,1.6,111770.0,4.0,4
765.0,2.0,116691.0,4.0,12
879.0,2.0,27176.0,4.0,4
831.0,1.5,13048.0,4.0,4
779.0,2.5,248570.0,4.0,12
879.0,1.5,24685.0,4.0,2
879.0,2.5,79911.0,4.0,4
639.0,2.0,121000.0,4.0,4
579.0,2.5,50517.0,4.0,12
836.0,2.0,130339.0,4.0,4
879.0,1.5,165000.0,4.0,4
879.0,2.2,8088.0,4.0,4
879.0,1.7,111111.0,4.0,0
879.0,2.0,82296.0,4.0,12
790.0,1.6,79355.0,4.0,4
879.0,2.0,121000.0,4.0,0
879.0,1.8,48000.0,4.0,6
879.0,3.5,12824.0,4.0,12
585.0,1.8,96584.0,4.0,0
879.0,2.0,0.0,4.0,0
879.0,1.6,70196.0,4.0,4
879.0,1.5,100000.0,4.0,4
779.0,2.5,88000.0,4.0,16
879.0,2.206403584851113,96000.0,4.0,8
585.0,2.206403584851113,111000.0,4.0,12
879.0,2.4,190000.0,4.0,5
879.0,2.5,87722.0,4.0,4
879.0,1.6,0.0,4.0,2
694.0,2.206403584851113,168000.0,4.0,0
1031.0,1.2,35000.0,4.0,2
879.0,2.5,232000.0,4.0,4
879.0,2.206403584851113,3900.0,4.0,16
879.0,2.0,72816.0,4.0,4
891.0,2.0,240573.0,4.0,4
879.0,2.0,54752.0,4.0,4
